,Unnamed: 0,id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,created_at,timestamp,crawled_at,updated,user_type
1176,217993,460892185345269760,@TheMikeGrecoExp amazing,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,460891278004486144,274231027,TheMikeGrecoExp,0,,,,0,0,0,,,,0,0,1,Mon Apr 28 21:23:54 +0000 2014,2014-04-28 23:23:54,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1177,217994,460892098154094592,"""I've failed over and over and over again in my life and that is why I succeed."" - Michael Jordan","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Mon Apr 28 21:23:33 +0000 2014,2014-04-28 23:23:33,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1178,217995,460892055598665728,Best feeling ever : Waking up and seeing you still have a couple hours to sleep.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Mon Apr 28 21:23:23 +0000 2014,2014-04-28 23:23:23,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1179,217996,460892012179234816,@Moes_HQ nice...,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,460891883317645313,84075278,Moes_HQ,0,,,,0,0,0,,,,0,0,1,Mon Apr 28 21:23:13 +0000 2014,2014-04-28 23:23:13,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1180,217997,460236154260840448,"""A person often meets his destiny on the road he took to avoid it."" - Jean de La Fontaine","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Apr 27 01:57:04 +0000 2014,2014-04-27 03:57:04,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1181,217998,460236105988972545,"""I never did a day's work in my life- it was all fun."" - Thomas Edison","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Apr 27 01:56:53 +0000 2014,2014-04-27 03:56:53,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1182,217999,460236065987502081,@faithe_vans ahh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,460235846789365760,313663411,faithe_vans,0,,,,0,0,0,,,,0,0,1,Sun Apr 27 01:56:43 +0000 2014,2014-04-27 03:56:43,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1183,218000,460235974622986240,"""Hope for the best. Pray for the best. Do your best. But be ready for the worst.""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Apr 27 01:56:21 +0000 2014,2014-04-27 03:56:21,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1184,218001,460235941810954240,"Brit ur in charge of any form of music world wide!! Woofers, midranges, tweeters","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Apr 27 01:56:13 +0000 2014,2014-04-27 03:56:13,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1185,218002,460235888719441920,@MA_Stylez you're awesome,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,460234645482012672,389809741,MA_Stylez,0,,,,0,0,0,,,,0,0,1,Sun Apr 27 01:56:01 +0000 2014,2014-04-27 03:56:01,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1186,218003,460235777926905857,"con el desde el principio, saber que ya no sera adolescente es muy triste, sabemos que ya no es el mio el a cambiado mucho pero sobre todo","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Apr 27 01:55:34 +0000 2014,2014-04-27 03:55:34,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1187,218004,460235737179250688,"""The height of your accomplishments will equal the depth of your convictions."" - William F. Scholavino","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Apr 27 01:55:25 +0000 2014,2014-04-27 03:55:25,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1188,218005,460235686910517248,@AndyAdeline hi,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,460235581055041536,546172622,AndyAdeline,0,,,,0,0,0,,,,0,0,1,Sun Apr 27 01:55:13 +0000 2014,2014-04-27 03:55:13,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1189,218006,459950668690624512,??????????,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sat Apr 26 07:02:39 +0000 2014,2014-04-26 09:02:39,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1190,218007,459950632871280640,I want a snake and a gecko ??,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sat Apr 26 07:02:31 +0000 2014,2014-04-26 09:02:31,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1191,218008,459950607550255104,@OfficialKIDCORE amazing,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,459950235427827712,2160413702,OfficialKIDCORE,0,,,,0,0,1,,,,0,0,1,Sat Apr 26 07:02:24 +0000 2014,2014-04-26 09:02:24,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1192,218009,459950505888718848,"Gutted not going to Wembley :( wknd,s like this i wished i lived in Sunderland, Season ticket = Wembley #hawaythelads","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,1,0,0,Sat Apr 26 07:02:00 +0000 2014,2014-04-26 09:02:00,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1193,218010,459950479267491840,"""Let me loveeeee you down, even if it takes all damn night!"" ????","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sat Apr 26 07:01:54 +0000 2014,2014-04-26 09:01:54,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1194,218011,459950449437589504,@D_Swezze nice...,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,459936696998449153,624481637,D_Swezze,0,,,,0,0,0,,,,0,0,1,Sat Apr 26 07:01:47 +0000 2014,2014-04-26 09:01:47,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1195,218012,459950317140836353,"For the show tonight, chainsmokers put a mic in the girls bathroom for the song selfie","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,1,,,,0,0,0,Sat Apr 26 07:01:15 +0000 2014,2014-04-26 09:01:15,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1196,218013,459950277999620096,Lupe needs to go buy me more drinks lol,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sat Apr 26 07:01:06 +0000 2014,2014-04-26 09:01:06,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1197,218014,459950250283630592,@yungblazefolife cool,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,459950111041548288,542012419,yungblazefolife,0,,,,0,0,0,,,,0,0,1,Sat Apr 26 07:00:59 +0000 2014,2014-04-26 09:00:59,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1198,218015,459249337394937856,Bruh if my checks wasn't so nice I would have no type of love or motivation for work whatsoever,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Thu Apr 24 08:35:49 +0000 2014,2014-04-24 10:35:49,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1199,218016,450877867014901761,??? ???? ??? ????? ???? ???? ????? ???? ???? ???? ????? ????? ????? ???? ??????? ????? ????? ?? ??? ????? ?? ???? ????? (=,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Tue Apr 01 06:10:35 +0000 2014,2014-04-01 08:10:35,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1200,218017,450877848929046528,can't wait to move out because heck ya u can bet that im gonna dance around to wake me up before you go-go in my undies,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Tue Apr 01 06:10:30 +0000 2014,2014-04-01 08:10:30,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1201,218018,449929061381332992,"Born day to the Love of My Jamar Bates My rock, my consoler, my soulmate, my best friend, and the father of my children","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sat Mar 29 15:20:22 +0000 2014,2014-03-29 16:20:22,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1202,218019,449928793033932800,i thought the best part oh wait there are no good parts in socce,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sat Mar 29 15:19:18 +0000 2014,2014-03-29 16:19:18,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1203,218020,449928776567119873,What's,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357788195.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sat Mar 29 15:19:14 +0000 2014,2014-03-29 16:19:14,2014-11-13 03:14:33,2014-11-13 03:14:33,0
1204,218902,494744608136372224,@josiecurtis123 COO,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,494728780053626880,2391391016,josiecurtis123,0,,,,0,0,0,,,,0,0,1,Thu Jul 31 07:21:21 +0000 2014,2014-07-31 09:21:21,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1205,218903,494744525441474560,what do people with no lives tweet about?,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Thu Jul 31 07:21:01 +0000 2014,2014-07-31 09:21:01,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1206,218904,494744425835163650,"@sailorbee ""A man is a success if he gets up in the morning and goes to bed at night and in between does what he wants to do."" - Bob Dylan","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,494743524546314240,36206861,sailorbee,0,,,,0,0,0,,,,0,0,1,Thu Jul 31 07:20:37 +0000 2014,2014-07-31 09:20:37,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1207,218905,492017840707211264,"@_IVAN35 ""It is good to have an end to journey towards; but it is the journey that matters in the end."" - Ursula Le Guin","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,491997613575512064,2473440985,_IVAN35,0,,,,0,0,0,,,,0,0,1,Wed Jul 23 18:46:09 +0000 2014,2014-07-23 20:46:09,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1208,218906,492017719760265216,"Always pray to have eyes that see the best, a heart that forgives the worst, a mind that forgets the bad, and a soul that never loses faith.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Jul 23 18:45:40 +0000 2014,2014-07-23 20:45:40,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1209,218907,492017661484597250,"@TrillCosby__ ""Persistence pays."" - Stephanie Manuel""","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,492016316807520256,42449284,TrillCosby__,0,,,,0,0,0,,,,0,0,1,Wed Jul 23 18:45:26 +0000 2014,2014-07-23 20:45:26,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1210,218908,491506349529112577,He know where home is ??,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Tue Jul 22 08:53:40 +0000 2014,2014-07-22 10:53:40,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1211,218909,491506225092509696,@liamgriffiths3 cccoooolllll,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,491504639565918209,222546240,liamgriffiths3,0,,,,0,0,0,,,,0,0,1,Tue Jul 22 08:53:10 +0000 2014,2014-07-22 10:53:10,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1212,218910,488964220210262017,"8:20 on a Saturday and I'm awake, why? Ohh yeah the sun shining in my room","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Tue Jul 15 08:32:09 +0000 2014,2014-07-15 10:32:09,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1213,218911,488964093319995392,@tootinychavez nice!,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,488962452889948160,474697834,tootinychavez,0,,,,0,0,0,,,,0,0,1,Tue Jul 15 08:31:39 +0000 2014,2014-07-15 10:31:39,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1214,218912,486818389617561600,"I like to being alone, listening to music in my own world.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Jul 09 10:25:23 +0000 2014,2014-07-09 12:25:23,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1215,218913,486818280636960769,@blackdynamite3g COOL...,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,486783501513928706,320004157,blackdynamite3g,0,,,,1,0,1,,,,0,0,1,Wed Jul 09 10:24:57 +0000 2014,2014-07-09 12:24:57,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1216,218914,486818193508290560,If I could I would keep this feelin in a plastic jar,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Jul 09 10:24:36 +0000 2014,2014-07-09 12:24:36,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1217,218915,486818097748123648,"@SeanArtOffline ""Great spirits have always encountered violent opposition from mediocre minds."" - Albert Einstei","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,486814190594949120,92714577,WZRDSmiirkz,0,,,,0,0,0,,,,0,0,0,Wed Jul 09 10:24:13 +0000 2014,2014-07-09 12:24:13,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1218,218916,485730109186260992,my brother has a twerking army istg,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Jul 06 10:20:57 +0000 2014,2014-07-06 12:20:57,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1219,218917,485730045990690816,"@PierreLDN ""The way you think, the way you behave, the way you eat, can influence your life by 30 to 50 years."" - Deepak Chopra","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,485729529416396800,225556838,PierreLDN,0,,,,0,0,0,,,,0,0,1,Sun Jul 06 10:20:42 +0000 2014,2014-07-06 12:20:42,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1220,218918,485729956912046081,Who wants to FaceTime?? Bored..lol,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Jul 06 10:20:20 +0000 2014,2014-07-06 12:20:20,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1221,218919,485729877933301760,@JanaNmr HI,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,485729690217611264,1560183985,JanaNmr,0,,,,0,0,0,,,,0,0,1,Sun Jul 06 10:20:01 +0000 2014,2014-07-06 12:20:01,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1222,218920,484594310138953728,"""Make sure what you do is a product of your own conclusion."" - Jim Rohn","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Thu Jul 03 07:07:41 +0000 2014,2014-07-03 09:07:41,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1223,218921,484594133013504000,"""Learning to live in the present moment is part of the path to joy."" - Sarah Ban Breathnach","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Thu Jul 03 07:06:59 +0000 2014,2014-07-03 09:06:59,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1224,218922,484594022183215104,"""If opportunity doesn't knock, build a door."" - Milton Berle","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Thu Jul 03 07:06:32 +0000 2014,2014-07-03 09:06:32,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1225,218923,484593925424828418,@UnistarTop20 hey,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,444113030570209280,213216783,UnistarTop20,0,,,,0,0,0,,,,0,0,1,Thu Jul 03 07:06:09 +0000 2014,2014-07-03 09:06:09,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1226,218924,484198117839880192,"""It doesn't matter if I don't succeed in something, what matters is that I learn from my mistakes."" - Linda Evans","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Jul 02 04:53:21 +0000 2014,2014-07-02 06:53:21,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1227,218925,484198021295398913,"@Ohheyitssasha ""Change your thinking, change your life."" - Ernest Holmes.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,484197786553167872,131643270,Ohheyitssasha,0,,,,0,0,0,,,,0,0,1,Wed Jul 02 04:52:58 +0000 2014,2014-07-02 06:52:58,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1228,218926,482553390539362304,"@pistulpeet ""A short saying often contains much wisdom."" - Sophocles","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,482542983875534848,389228805,haredtsen,0,,,,0,0,1,,,,0,0,0,Fri Jun 27 15:57:48 +0000 2014,2014-06-27 17:57:48,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1229,218927,482553184901013504,???????????1-10-14 ??????????B-1F,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Fri Jun 27 15:56:59 +0000 2014,2014-06-27 17:56:59,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1230,218928,482553091074428929,"@Its_Nino_Bitch ""Work expands so as to fill the time available for its completion."" - C. Northcote Parkinson","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,482552195867353088,37296129,Its_Nino_Bitch,0,,,,0,0,0,,,,0,0,1,Fri Jun 27 15:56:36 +0000 2014,2014-06-27 17:56:36,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1231,218929,482294698451558401,???????? good one well if u got two extra finger helping You it shouldn't b that hard lol,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Thu Jun 26 22:49:51 +0000 2014,2014-06-27 00:49:51,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1232,218930,482294574610542594,"@AvonsBelieveKid ""The human mind treats a new idea the same way the body treats a strange protein; it rejects it."" - P. B. Medawar","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,482294181423902720,1112037830,AvonsBelieveKid,0,,,,0,0,0,,,,0,0,1,Thu Jun 26 22:49:21 +0000 2014,2014-06-27 00:49:21,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1233,218931,482294477650808834,My emotions were all over the place today ??,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Thu Jun 26 22:48:58 +0000 2014,2014-06-27 00:48:58,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1234,218932,482294403042512896,"@mrbussitbabyent ""There are no secrets to success. It is the result of preparation, hard work and learning from failure."" - Colin L. Powell","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,482294224205799425,223692567,mrbussitbabyent,0,,,,0,0,1,,,,0,0,1,Thu Jun 26 22:48:40 +0000 2014,2014-06-27 00:48:40,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1235,218933,480787728301162497,hahahahahah lol ok I hope you fall,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Sun Jun 22 19:01:41 +0000 2014,2014-06-22 21:01:41,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1236,218934,480787652724019202,"@ATMetal ""You have to have confidence in your ability, and then be tough enough to follow through."" - Rosalynn Carter","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,407545226203758592,436442041,ATMetal,0,,,,0,0,0,,,,0,0,1,Sun Jun 22 19:01:23 +0000 2014,2014-06-22 21:01:23,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1237,218935,480098582062575616,If u dont like my tweets mention me dont be pussy,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Fri Jun 20 21:23:16 +0000 2014,2014-06-20 23:23:16,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1238,218936,480098466866016258,@DjCaioRamos hello,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,480098289359273984,124338101,DjCaioRamos,0,,,,0,0,0,,,,0,0,1,Fri Jun 20 21:22:48 +0000 2014,2014-06-20 23:22:48,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1239,218937,479177096099414016,Im taken a cold shower in the morning i love those,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Jun 18 08:21:37 +0000 2014,2014-06-18 10:21:37,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1240,218938,479176930260836352,I just want a boyfriend with messy hair and a good taste in music,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Jun 18 08:20:57 +0000 2014,2014-06-18 10:20:57,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1241,218939,479176753781276672,Seriously so sick if everything,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Jun 18 08:20:15 +0000 2014,2014-06-18 10:20:15,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1242,218940,479176614501040128,"Thanks to Kanye's work out plan I'm the envy of all my friends, see I pulled me a baller man, and I ain't gotta work at the mall again.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Jun 18 08:19:42 +0000 2014,2014-06-18 10:19:42,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1243,218941,477421375305424897,"""When the fight begins within himself, a man's worth something."" - Robert Browning","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Fri Jun 13 12:05:00 +0000 2014,2014-06-13 14:05:00,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1244,218942,477421257068015616,Truth or Dare lol,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Fri Jun 13 12:04:32 +0000 2014,2014-06-13 14:04:32,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1245,218943,477421186444308480,"@ChelleseaGrin ""You cannot tailor make your situation in life, but you can tailor make your attitudes to fit those situations."" - Zig Ziglar","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,477408497445785602,393371183,ChelleseaGrin,0,,,,0,0,0,,,,0,0,1,Fri Jun 13 12:04:15 +0000 2014,2014-06-13 14:04:15,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1246,218944,461418488209223680,Most people honestly wouldn't expect me to like the music I do.,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Apr 30 08:15:15 +0000 2014,2014-04-30 10:15:15,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1247,218945,461418445196648448,texts won't send so if you're trying to text me just DM me,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Apr 30 08:15:04 +0000 2014,2014-04-30 10:15:04,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1248,218946,461418395762585600,@danceradioru ahh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,461418280272797696,811143150,danceradioru,0,,,,0,0,0,,,,0,0,1,Wed Apr 30 08:14:52 +0000 2014,2014-04-30 10:14:52,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1249,218947,461418307992580096,Im always here for you,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Apr 30 08:14:32 +0000 2014,2014-04-30 10:14:32,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1250,218948,461418248341164032,"""We make a living by what we get, we make a life by what we give."" - Winston Churchill","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Apr 30 08:14:17 +0000 2014,2014-04-30 10:14:17,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1251,218949,461418206905655296,@IMEMSDurham cool,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,461417744093970432,461176448,IMEMSDurham,0,,,,0,0,0,,,,0,0,1,Wed Apr 30 08:14:07 +0000 2014,2014-04-30 10:14:07,2014-11-13 03:15:01,2014-11-13 03:15:01,0
1252,218950,461418116145115137,Like damn why couldn't you look like that when we was talking bruh..... lol,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",2357842711.0,,0,0,,0,,,,0,0,0,,,,0,0,0,Wed Apr 30 08:13:46 +0000 2014,2014-04-30 10:13:46,2014-11-13 03:15:01,2014-11-13 03:15:01,0
